id,source_website,source_label,source_url,author,review_date,rating,sentiment,review_text,tier1,tier2,tier3
rvw-000371,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=17#0654_88276839_20565688,BBB complainant,2023-09-06,1,negative,"Service or Repair Issues. I purchased a car last week from the local REMOVED branch. Ive pod my dues and have been calling everyday to be told my car will be delivered today only to find out, its not. ISP is stating IAA hasnt moved or released the vehicle to them. I arranged for IAA to deliver my car. Now its been one week and still no car. No one will give me a straight answer on why my car isnt being released and they keep blaming ISP. The tow driver called me and stated that he waited an entire day yesterday and still nothing. I JUST WANT MY CAR RELEASED!!!!! I paid for it and at this point youre illegally holding my possession!","Vehicle Pickup, Delivery and Scheduling",Tow and Storage Charges,Tow and Storage Fees
rvw-000372,trustpilot.com,Trustpilot (iaai.com),https://www.trustpilot.com/reviews/64ee0637ba8ff58ca6303529,Ryszard Rucki,2023-08-29,1,negative,"a car I bought from them for $ 60000 beware!!!. a car I bought from them for $ 60000 , the auction fees that iaai charges is car listed RUN & drive,on pick up there is NO key fob. Iaai did not do anything about it They're claiming that they sell JUNK Date Won: Mon, Aug 29 $64,731.00 Due: Tomorrow Pick up By: Fri, Sep 1 Cost Details Bid Amount $60,850.00 Buyer Fee: $3,651.00 Service Fee: $79.00 Internet Fee: $129.00 Premium Vehicle Report Fee $15.00 Environmental Fee $10.00",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000373,trustpilot.com,Trustpilot (iaai.com),https://www.trustpilot.com/reviews/64eb96cd0a07722601b96cc6,Vick K.,2023-08-27,1,negative,"0 out of 5 stars. 0 out of 5 stars. They have the most uneducated incompetent and non-qualified customer service representatives. I had to change my address on my profile which should be a very simple task, it is rocket science difficult for their reps to do. I have opened 8 cases so far and each time submit the requested form to update. Each time it is closed as ""resolved"" with no update or change on my account and when you try and reply to the e-mail you, receive an error from your e-mail stating that the e-mail address is invalid. Tried calling and after 1 hour of waiting another incompetent employee answers and sends me the wrong forms which I completed anyways and sent back. To no surprise there was no response, just an automated message as case closed. I can not possibly imagine purchasing a vehicle from these morons and glad I did not do so. A friend of mine bid on 2 vehicles and had a nightmare experience, both cars advertised run and drive but in reality had blown transmissions which cost more than the cars running value to replace. You can not in this great ccountry openly advertise ""starts and runs"" to the public and then sell a non running vehicle. We have federal and state laws that protect against this and yet this company of many years does this every single day. I don't understand how these crooked companies exist in todays day and age, it truly is some corrupt bs.",Customer Service & Communication,Support Access & Response Time,Delayed Email/Phone Response
rvw-000374,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=17#0654_88276839_20529624,BBB complainant,2023-08-27,1,negative,"Billing Issues. On 8/08/2023, the IAAI conducted an online auction of the REMOVED CRV, 2021 model, REMOVED took part in the online bid to purchase the vehicle for REMOVED . He won the bid and was expected to pay $23,385.50.After winning the bid REMOVED was to make the payment within 7 days, however, there was a delay with the transfer as a result REMOVED called the IAAI on Wednesday, August,16 to request a 2-day extension to 08/18/23. they agreed to the extension and indicated they were putting a note in the system to reflect the agreed date. However, on Friday when the money was ready for payment the IAAI blocked REMOVED 's account and could not make payment as agreed, they sent a bill of $3,16.23 as payment for the renege fee.He filed a complaint on 08/18/2023 and then sent an email acknowledging the issue and promised to restore the vehicle to the account within 24 hours so we could make payment.IAAI has failed to resolve the matter, all effort to reach any of the managers has been unsuccessful for over a week the matter stand unresolved and the company has put the car up for another action on 08/29/2023 at 8:30 am.",Customer Service & Communication,Case Resolution Quality,Issue Not Resolved
rvw-000375,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=17#0654_88276839_20510715,BBB complainant,2023-08-23,1,negative,"Service or Repair Issues. I am writing because I have been struggling for the last three weeks to get your REMOVED branch the proper information for possession of my vehicle. Your customer service person REMOVED has been completely unresponsive and unhelpful. We are getting contradictory responses between this person and the in-office staff (who dont identify themselves could be the same person). We happen to live about 5 miles from the facility, so were trying to handle the issue in person once we finally got the documentation we needed to fill out and submit properly emailed to us. This only took 7 attempts at asking REMOVED to do properly. When we got to the facility, I was told the documents were filled out improperly (after following YOUR directions printed on the forms) and had to drive home to get my wifes signature. We returned and had to go back again because something else wasnt correct. Trip number three there resolved that issue and we were told everything was correct. About an hour after returning home and me returning to work for the day, my spouse got a call saying more things were done incorrectly and other things were needed to be printed (which were filled out by your people with typos that would render them improper). That was handled in person again, and we were told everything was correct again. This morning we got a call saying there were MORE issues and have to print another form (which probably also has typos). How will the story end? I don't know, but I'm also planning to contact the insurance provider who is using this service to get them to stop using your company in the future if possible.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000376,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/customer-reviews?page=8#0654_88276839_462049,Scot D,2023-08-22,1.0,negative,They charged me $400 dollars by mistake and I am having a hard time getting it refunded. They are giving me the run around and have horrible customer service. I spent 2 hours on hold to be told I have to email my complaint.,Customer Service & Communication,Support Access & Response Time,Long Hold Time / Hard to Reach Support
rvw-000377,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=18#0654_88276839_20489169,BBB complainant,2023-08-18,1,negative,"Sales and Advertising Issues. NEVER RECEIVED TITLE FOR CAR UPON DELIVERY TO REMOVED FROM REMOVED , HAVE BEEN TRYING FOR YEARS TO GET TITLE. HAVE WRITTEN MANY MANY LETTERS TO IAA IN REMOVED WITH SUPPORTING DOCUMENTS AND STILL NO SUCCUSS IN GETTING TITLE TO REGISTER MY CAR. HAVE NOT BEEN ABLE TO ENJOY MY CAR. JUST REQUESTING ANOITHER TITLE FOR MY 2012 REMOVED C300 SO THA I CAN FINALY REGISTER IT. WOULD LLIKE FOR PUYALLP TO PAY ALL THE LATE FEES THAT WILL BE ATTACHED WHEN I FINALLY REGSITER MY CAR.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000378,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=18#0654_88276839_20484255,BBB complainant,2023-08-17,1,negative,"Service or Repair Issues. I opened this earlier.GMC VIN REMOVED I paid total of $3074.11 It was stated as run and drive, with primary damage to be left side. This vehicle was incorrectly tagged. It was not a run and drive and infact had a damaged engine. IAA completely lied about this and gave misinformation. It cost over $12k to fix now!Update on this- the car has even more issues more than an engine. After complete engine and other replacements, it still doesnt work. Now Im being told its electrical. It is a total junk of a car. Inside is a complete mess, everything was broken. Talk about the doors, radios, seats, roof, underneath just about everything internally. Meanwhile listing just said side door. I am still spending even more and now I have to just stop. I need a refund plus refund of my repairs. I have receipts to show. I cant even use the car. Since January and this is August! I buy cars from iaa but this listing was totally grossly classified!","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000379,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/customer-reviews?page=8#0654_88276839_459810,Roberto V,2023-08-16,1.0,negative,"BAD SERVICE OTHER THAN YOU TAKE MORE THAN ONE HOUR JUST TO GET ATENDED , WE SEND THE REMOVED WORK REQUESTED BY IAAI TO ADD 2 AGENTS AND UPDATE EMAIL AND HAVE BEEN SENDED 3 TIMES AND THEM ARE NOT RECEIVING NOTHING IF WE MAKE ELECTRONIC TRANFER PAYMENTS AND TAKES MINUTES TO APPEAR CREDIT ON ACCOUNT AND TAKES 3 DAYS AND AFTER THAT YOU ALREADY OWNS THEM LATE PAYMENT FEE. WE TOOK THE SAME REMOVED WORK TO REMOVED AND EXPLAIN THEM WY WE BROGHT EM IN PERSONE THEY SAID WILL DO IT NOW AND STILL NOT MAKE ANY CHANGE ON MY ACCOUNT WE HAVE TO PAID EXTRA MONEY FOR LATE PAYMENTS OR STORAGE FEES EVEN BEING THEM MISTAKE OR FAULT AND REMOVED PEOPLE NEVER AVAILABLE SO WE MUST MAKE THE PAYMENTS ANYWAYS , WE LOST 6 TITTLES BY MAIL MORE THAN 1 YEAR A GO AND NEVER GET HELP OR MONEY REFUND FOR ALL TITTLES DUPLICATED REQUESTED , MAKE NO SENSE TO SPEND TIME TRYING TO TALK WITH ANYBODY FROM IAAI",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000380,trustpilot.com,Trustpilot (iaai.com),https://www.trustpilot.com/reviews/64dbdcc3df075d5faf599cc0,Jen,2023-08-15,1,negative,"Took the manager to small claims court…. Took the manager to small claims court; and as a result there was a court order to pay. The only way to improve is to conduct an ethical business, resolve customer complaints, lowering add-on rates since they get the cars for free, transparency of auction bids, and offering to test drive vehicles.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000381,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=18#0654_88276839_20469362,BBB complainant,2023-08-15,1,negative,"Sales and Advertising Issues. I won a vehicle and I cannot get a release for the BUS; they will not release it to me.. I paid for it, went to pick it up thursday (won onTuesday) the office manager saw I won a REMOVED dollar bus for 100 dollars and will not release it to me... making up excuses... total on purchase was REMOVED . they closed my account and have not resovled it and fail to give me a release...they can have the bus.. but they cant have my bus and my money... I spent REMOVED dollars on sending guys from delano to REMOVED .. only to be denied access. I have purchased items for 3 years and was asked to be a transported by IAA because of our great logistics... The branch manager is stealing my vehicle",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000382,trustpilot.com,Trustpilot (iaai.com),https://www.trustpilot.com/reviews/64d2e05bc125ea027c4fa88f,it’s me,2023-08-09,1,negative,Awful customer support center. Awful customer support center. Nobody wants to take a look into my problem. Impossible to find a competent agent to help me. I bought a car and was supposed to pay them with a wire transfer but a banker messed up with my payment and didn’t include some specific information so my money got stuck. It’s been already one month since I got this problem but I haven’t got any help yet. We sent numerous messages to the support center and we got 3 responses with the same message: “your case has been closed” but the problem hasn’t been solved yet. They don’t care about their customers.,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000383,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,brailian tavarez,2023-08-09,1,negative,"You should put the current auction price outside each option and not have the public enter each option and then click all down to see the price, too much time is wasted that way",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000384,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=18#0654_88276839_20447928,BBB complainant,2023-08-09,1,negative,"Service or Repair Issues. August 9th 2023, the amount paid is REMOVED Had items stolen in the process such as childs car seat, jumper cables, insurance paperwork and car title paper work, battery recharger, car jack.Was told their cameras showed nothing in the car.Had both sets of keys for car but some how company got it and claimed they had a key which was not given further explanation.Was told to file a claim but told nothing can be done.Numerous people who also have had their cars towed or taken by said company whether it's them or their title REMOVED partners have also stated their belongings were thrown out or taken and claimed but nothing was done afterwards","Vehicle Pickup, Delivery and Scheduling",Tow and Storage Charges,Tow and Storage Fees
rvw-000385,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=18#0654_88276839_20447579,BBB complainant,2023-08-09,1,negative,Product Issues. There is a judgment to pay within 30 days in the REMOVED . This includes: the refund plus delivery and filing fees. As highlighted by the counsel he said they will pay. And so since this has been on-going since Feb I can only assume they are not acting in good faith otherwise it would have been paid.,Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000386,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Idemudia Osagie,2023-08-08,5,positive,"Awesome experience, App so easy to use, just to used to it like a kid is good with his nursery rhymes.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000387,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Kirk S,2023-08-05,2,negative,IAA is slowly getting better however copart is still by far a much better option as a public buyer. IAA really needs to follow a similar deposit system as copart. $200 non refundable deposit just to be able to bid occasionally as a public buyer is way too much and unnecessary. If it was at least refundable after not being able to win anything for the year is just a waste of money.,"Payment Refunds, Transaction Issues and Deposits",Refunds & Membership Billing,Deposit Refund Status
rvw-000388,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Brian Musfelt,2023-08-04,5,positive,The app has made it so easy to buy cars. Only negative thing i can say about iaai is since covid you cant go bid in person anymore so there is no way to avoid the internet bid fee,Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000389,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Sayed Masoom,2023-08-04,1,negative,Everyday they are raising their fees,Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000390,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Carlos Monteverde,2023-08-01,1,negative,Trash app Once you apply filters and hit the back or return button there's a 70% change it will remove them and restart. If you swipe over 200 cars app will start freezing and crash.. restarting everything again. The videos are extremely helpful but for some odd reason always start off super loud then get muffled.,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000391,play.google.com,Google Play (com.iaa.mobile.IaaTow),https://play.google.com/store/apps/details?id=com.iaa.mobile.IaaTow&hl=en&gl=us,Chad,2023-07-28,1,negative,App sucks. Won't let me do anything. Can't schedule a pickup for tomorrow. Like app is frozen.,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000392,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=18#0654_88276839_20392119,BBB complainant,2023-07-28,1,negative,"Customer Service Issues. I had my car towed last week on a Thursday. On Friday I paid to get my car out of impound and set up an apt the following week on a Wednesday to pick up the car (the first appointment they had available) They had already RIPPED my $200 seat covers out of my car!! No care taken to do it what so ever!! Most all my fasteners to connect the seat covers to the car are gone!! They ripped the dice on the rear view mirror right off the rear view! Like it takes literally 2 seconds to remove them from the mirror but no, lets just be rude and unprofessional and rip them off instead, which takes more time to do than doing it correctly! Then they STOLE my LED bar lights and remote out of my car! I had 10 days to retrieve my car before if was to go to auction and my car honestly should have NOT BEEN TOUCH AT ALL UNTIL THAT GRACE REMOVED WAS UP!!!! This was the REMOVED South branch! And just to add to how REMOVED they are they ripped a pic I had of my deceased cousin and I into 3 pieces!! Like for what?!?!? I think yall should really REMOVED people who have a little more pride and respect Im themselves and your business!!",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000393,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/customer-reviews?page=8#0654_88276839_455367,Jennifer F,2023-07-26,1.0,negative,"I was in a car accident on July 7, 2023. I took pictures of the vehicle before it was taken to the wreckage company. A few days after the accident, my truck was transferred from the wreckage company to IAA due to REMOVED insurance reporting my vehicle as total loss. When I received the report for the settlement offer I noticed additional damages or so called ""conditions"" that devalued the amount that they were offering me. So, I called REMOVED and requested the IAA pictures that they had for the inspection. Turns out that my stereo and backup camera were robbed. The whole front dashboard panel was damaged b/c they had to open it to unhook the wires of the stereo. The whole center console was removed and replaced with a different one. The front seats I originally had on my truck were leather and on the pictures of IAA it shows cloth seats. The passenger door appears to be swapped with another vehicle's door because in the bottom I can see that it's damaged and the handle of the door is black and the side mirror of the door is white when my truck originally had silver handles and the side mirror was black. The tailgate was also swapped with another vehicle's damaged tailgate because the tailgate handle was missing and my tailgate wasn't heavily chipped and it did have a tailgate handle and there was a backup camera on top of the license plate. I showed the pictures that I took on the day of the accident to the insurance company to compare it to the ones they have and they stated that they can't compensate me for those damages due to the fact that they're not responsible for it. Which makes no sense to me because they send my vehicle to this location. I'm requesting to have the inbound video reviewed to check which of your employer's stole from my vehicle and exchanged parts. I think it's unbelievable how someone that it was ok to remove and REMOVED of my truck because it was totaled when the vehicle had still NOT BEEN EVALUATED yet by the insurance company.","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000394,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20350290,BBB complainant,2023-07-20,1,negative,"Service or Repair Issues. This business steals peoples personal possessions, and its employees lie with every breath of their being! My vehicle was towed to their location around 5:30pm on Wednesday, July 12, 2023. For the following two days (Thursday, and Friday), they denied my vehicle was even on their lot! On Monday, July 17, 2023 (after them being conveniently closed on weekends), I was finally allowed access to my vehicle to retrieve my personal belongings, only to find that it had been picked clean of any, and everything of valueincluding my 9mm handgun that was in the center console! When I asked an employee what happened to my belongings, I was told that that was how it arrived to their lotcompletely empty( no insurance information, registration, tag receipts, all of which were most assuredly in the glove compartment). After calling a Sheriffs Deputy to the scene; miraculously, an employee and a supposed supervisor brought me a garbage bag containing all of the vehicles paperwork I had previously mentioned, but still no gun! I have since called this business DAILY, trying to resolve this issue, and get reimbursed for the cost of the gun; yet they continue to operate with plausible deniability, despite the numerous BBB complaints that have been filed against them. How is this possible?","Lot Condition, Listing Status and related",Personal belongings/ items,Removal / Retrieval of items left in vehicle
rvw-000395,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20350031,BBB complainant,2023-07-20,1,negative,Service or Repair Issues. Disabled veteran I drove to retrieve my personal belongings from a car that was stolen by a family member. After driving 18 hours from REMOVED to REMOVED my belongings were gone which included my military medals and my grandmothers wedding gown passed down from generations. It was a note in the system to not let anyone get items from the trunk of the vehicle the young black male at the counter said that what they normally do is just box everything up and thats it. They gave me items to the individuals that stole my car. They said it not their fault. Not only did they not call and tell me but I drove from REMOVED to REMOVED for nothing. Being a disabled veteran this was a hard trip and even worse now knowing my medals and grandmothers wedding gown is gone and she passed away on 6/15/23.,"Lot Condition, Listing Status and related",Personal belongings/ items,Removal / Retrieval of items left in vehicle
rvw-000396,trustpilot.com,Trustpilot (iaai.com),https://www.trustpilot.com/reviews/64b54da67f1eb779e2ac46f1,Iwant ATurbo,2023-07-17,1,negative,i was on hold for over 4 hours over 2…. i was on hold for over 4 hours over 2 days to get my wire transfer fixed!!! thats nut bag crazy!!!! i under stand i forgot my buyer # on the wire. but to just leave it there till i call is NUTS!!!!! do you have anyone that works there???? what a joke! your chat on line does not work!!! even though thats where your hold music tells you to go. email help does not work at all???? seams like you got my money and dont give a crap what happens after that!,Customer Service & Communication,Support Access & Response Time,Long Hold Time / Hard to Reach Support
rvw-000397,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20322579,BBB complainant,2023-07-14,1,negative,Service or Repair Issues. Purchased a vehicle from IAA REMOVED that was advertised as a clean title vehicle. The vehicle was delivered in terrible shape and iaa has not provided title documents. The office is not reachable and I have been without a title for over 2 months,Account / Access / Login,Document Upload & Verification,Upload Troubleshooting
rvw-000398,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20312980,BBB complainant,2023-07-12,1,negative,"Service or Repair Issues. After waiting for almost a month to get my truck back it was either not my truck or had several OEM parts removed and replaced with junkyard parts. My vins look as if they were removed. If it is my truck, there are several missing OEM parts off it. My lens covers EGR system is missing. They ripped my brand new seat covers off it inside and threw them in the bed of the truck why that was necessary I dont understand. I just paid over $150 for the back and front seat covers I never authorized any repairs to be done, but like I said, if this is my truck, there is a lot of missing parts, but this truck looks as if it mightve been in a flood. My truck didnt have rust like this one. I try to ask for my parts back for my truck back and coincidentally, they dont have any pictures of the interior in the file for my vehicle I want my lens covers. I want my real truck back that was maintained and clean not this piece of c REMOVED that has my Vins attached to by the iaa chop shop and if it is in fact, my truck, then why were my veins altered and how many of those trucks did you sell at your dealer only auctions this year when my truck was there I bet my truck probably went to your dealer only auctions because thats why you guys dont show the public what youre selling because its the publics vehicles youre selling in the dealer only auctions most likely. why are you so secretive? Whats the big secret? Why cant people see what youre selling probably because youre running a chop shop right, or how can you explain whats going on here. when am I gonna be compensated? For my seat covers I just bought. I either want my real truck back or I want the parts you stole off of it. You would think that the international business wouldnt have to steal from poor people who work for a living. When I called and asked for my truck or my parts back, I was told to talk to my insurance company. What is the insurance company got to do with what you guys did with my vehicle why it was there? Or is this a joint operation between progressive and iaa?","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000399,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/customer-reviews?page=8#0654_88276839_451579,Rick R,2023-07-11,1.0,negative,"I sold a vehicle that I purchased from Iaa it took the buyer more than 2 weeks which iaa aint like other auctions that pay u when vehicles are sold not based off if buyer purchases right away or not to make a long story short I waited over 2 weeks to get paid in which we all know they charged an outstanding late fee which I didnt receive and they did like they had to wait for purchase they need to revamp their policies in which its out dated and make them look more money hungry then customer satisfaction I really hate them but I love titlemax only why I stay they really REMOVED compared to other auctions its all about fees fees fees they have to many lazy sit on a REMOVED old fashion employees and it really hurts them as a great quality REMOVED ,",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000400,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20281455,BBB complainant,2023-07-06,1,negative,"Service or Repair Issues. I was in a car accident on May 5, 2023. While at the accident site, I attempted to collect as many of my items out of my car as possible before it was taken to the wreckage company. I was not able to collect my black tote bag that was stuck underneath my back seat and my driver seat, due to my back seat being folded down. A few days after the accident, my car was transferred from the wreckage company to IAA. It was my understanding that nothing had been moved from my car at that time. I attempted to go to IAA to collect the items that were left in my car, and more specifically looking for my black tote by that was the thing I wanted more than the other items left in my car. When I got there and check the car, the car had been cleaned and packed up. All the items that were in my car were packed in a big bag that had been in the back of my car. Upon searching that bag, I noticed my black tote was missing from the items that were packed. After noticing that was missing, I went to the wreckage company to see if they had removed the bag and they told me that they were not able to take anything out of the car. Thats when I called IAA to inquire about the missing item. Ive been in communication with IAA about my missing items and they keep telling me to file a complaint with my insurance company about my items, but I shouldnt have to pay money out of pocket to file a claim for something that went missing in the care of this company. I need to know what my options are about fixing this problem. I should not have to worry about my items being stolen from my car in while in the custody of any company. In the event that something is stolen or misplaced, said company should be willing to do everything they can to help fix the problem.",Customer Service & Communication,Support Access & Response Time,Long Hold Time / Hard to Reach Support
rvw-000401,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20254491,BBB complainant,2023-06-29,1,negative,"Service or Repair Issues. Had a vehicle towed to IAA location on REMOVED in REMOVED , REMOVED . Upon having vehicle towed back to home (after on their premises approximately 1-Mo.) I inspected vehicle to find none of my property was in vehicle and there was a lot of damage done to inside of vehicle. Company employees were VERY NASTY and Rude, ONE admitted she was rude and didnt care. They lied about nearly every thins dealing with my damages and blamed the tow truck drivers. Denied having/making a key to vehicle but their key was in ignition zip tied to steering wheel. I reached out to five or six people at numbers transferred to by a corporate office employee who said theres no corporate manager. To no avail REMOVED , the new area manager as well as all other people I spoke with at this company gave me the run around for two weeks now with promises of return phone calls that never happened. This is a terrible company to deal with according to even the title REMOVED company using them in my case. Nothing but bad reports of mean and nasty employees and others stories of things stolen from their vehicles while on IAA Premises. Upon getting my property back my vehicle was damaged in areas I didnt even know were a part of my vehicles make up. This company should be shut down and the owners and employees should be sued by everyone who has suffered a loss or property damage due to the negligence and lies of the staff here. So many complaints reference the same issue with people who have no connection to one another is proof enough that there is too much folly going in at this business. Cameras should be accessible to police at all times for review in cases with this company for as long as it is still in operation. Shut this company down, all of the nasty attitudes of the employees should be noted on record everywhere they work. I want my property repaired because it definitely was damaged while in the custody/none are of IAA Auction on REMOVED in REMOVED , REMOVED .",Customer Service & Communication,Support Access & Response Time,Long Hold Time / Hard to Reach Support
rvw-000402,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=19#0654_88276839_20244993,BBB complainant,2023-06-27,1,negative,"Product Issues. On 5/2/23 I purchased a 'Run and Drive' vehicle from Dudalk MD IAA. Upon receipt of this vehicle I immediately noticed that there was significant damage to the vehicle not shown in auction photos. The vehicle was in a state that rendered it completely unable to engage in gear, ruling out any possibility of 'running'. Photos did not include the main components damaged. The vehicle's front wheel was barely attached to the vehicle. The branch manager did not care to engage in any meaningful dialogue about my issue, and insisted that my hauler did the damage. My hauler took extensive photos before he left REMOVED , so this COULD NOT have been the case. The branch manager, finally acknowledged that this was listed inaccurately, but refuses to provide any compensation. I netted a $3000 loss on this vehicle due to the lack of accountability at the IAA. I am seeking a $3000 refund. I resold the vehicle through a different IAA branch in which this vehicle was listed as 'starts' NOT 'run and drive' . My company does not deserve to lose money due to this organizations lack of commitment to their customers. Photos/video can be seen here: REMOVED",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000403,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=20#0654_88276839_20233364,BBB complainant,2023-06-25,1,negative,"Customer Service Issues. Purchased a vehicle from this iaai location. Vehicle was sold to me with a fraudulent title, I didn't know at the time that the title was invalid until I tried transferring the title to my customer at dmv. They told me the title had been duplicated and has a lean. It's been since January that iaai have been working on the title and today (6/24/23)they emailed me a buy back for the same amount that I paid for the car. Mind you I replaced the motor and other stuff to get the car going again to be sold also transporting the car from there. I should be reimbursed for all of this since I was sold a car with a invalid title, especially if I had to pay over $600 in fees just to purchase it from them with a $750 bid. I also had to refund my customer the money for the vehicle.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000404,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Manuel Borbon,2023-06-24,1,negative,"Horrible experience, I bought 2 cars here, they have fees for everything they can think of, I end up paying almost double my final bid, the forklift driver mess up the bottom side of the engine of one of the cars, and the other car had missing parts that were there before, they take no responsibility for anything, when I called they were rude and inconsiderate of my frustration, I wouldn't recommend anyone to buy here.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
